1,10000,-8.45097614152357
2,20000,-45.05936193885803
3,30000,-62.505419379252196
4,40000,-69.8995012941122
5,50000,-73.87427967146635
6,60000,-76.08041202009916
7,70000,-77.37587054777146
8,80000,-77.91645026361942
9,90000,-77.72542160305977
10,100000,-77.50613975981325
11,110000,-76.28302541353703
12,120000,-74.33128507535457
13,130000,-73.54581049119234
14,140000,-72.00655179331899
15,150000,-70.69007777166367
16,160000,-69.84677887814046
17,170000,-69.18028540546298
18,180000,-68.33671688729524
19,190000,-67.54161276814341
20,200000,-67.39913927336931
21,210000,-66.1432255070299
22,220000,-66.07332522951364
23,230000,-65.67297524631023
24,240000,-65.53158950092197
25,250000,-64.4110331125021
26,260000,-63.567315328454974
27,270000,-63.56970198075175
28,280000,-63.032621297472716
29,290000,-62.97357865947187
30,300000,-62.60099773606062
31,310000,-62.960949782824514
32,320000,-62.92242951563597
33,330000,-62.15354267298877
34,340000,-61.908677481788395
35,350000,-61.71277200889289
36,360000,-61.69499134272933
37,370000,-61.70187005292773
38,380000,-61.93669146234989
39,390000,-61.88960236088335
40,400000,-61.44655760384798
41,410000,-60.73826183087826
42,420000,-61.520307976162435
43,430000,-61.05840852472335
44,440000,-60.524973795747755
45,450000,-60.57586370614171
46,460000,-60.76369851717651
47,470000,-61.28952401698232
48,480000,-61.087970746189356
49,490000,-60.88611768835783
50,500000,-60.64657040829062
