1,10000,0.014817240047454834
2,20000,0.017055563688278198
3,30000,0.014778476977348328
4,40000,0.014189648556709289
5,50000,0.016545182704925537
6,60000,0.015545269393920898
7,70000,0.015375987625122071
8,80000,0.014296105933189392
9,90000,0.015055650329589844
10,100000,0.014523046469688416
11,110000,0.014201587319374084
12,120000,0.01411630711555481
13,130000,0.014792714834213256
14,140000,0.014951993870735168
15,150000,0.01425591700077057
16,160000,0.015482378387451172
17,170000,0.015604501247406005
18,180000,0.014259098553657533
19,190000,0.01411667058467865
20,200000,0.013978156447410583
21,210000,0.014551974368095398
22,220000,0.016098538303375244
23,230000,0.014385579633712769
24,240000,0.015558734798431397
25,250000,0.014270884680747985
26,260000,0.014011798405647279
27,270000,0.01447643256187439
28,280000,0.014266934084892272
29,290000,0.014683431792259217
30,300000,0.015421078729629516
31,310000,0.016601188993453978
32,320000,0.016941120743751526
33,330000,0.015291239333152771
34,340000,0.014723491859436035
35,350000,0.014765451288223267
36,360000,0.014781142687797547
37,370000,0.014930100131034851
38,380000,0.014744920110702515
39,390000,0.014784754967689514
40,400000,0.014797594904899597
41,410000,0.014858136630058288
42,420000,0.014821972489356995
43,430000,0.014828268051147462
44,440000,0.014814295482635497
45,450000,0.014815429759025573
46,460000,0.014803330087661742
47,470000,0.014805590796470642
48,480000,0.014820906043052673
49,490000,0.014834510588645934
50,500000,0.014893108034133911
