1,10000,0.0009383368551702006
2,20000,0.0017450415682513268
3,30000,0.0019006494476343505
4,40000,0.0017698421768436673
5,50000,0.001546139547182247
6,60000,0.0013478362447291146
7,70000,0.0011785812252550385
8,80000,0.0010558127427328144
9,90000,0.0009267823750415119
10,100000,0.0008464578224811703
11,110000,0.0007512992059550015
12,120000,0.0006961511068599066
13,130000,0.0006228954911115579
14,140000,0.0005957497259107186
15,150000,0.0006571304491764749
16,160000,0.0005341002582834335
17,170000,0.0005712687601422659
18,180000,0.0005521550527933869
19,190000,0.0005687312396345078
20,200000,0.0005630824980573379
21,210000,0.0006638220399938291
22,220000,0.000488930386841821
23,230000,0.0007357843725883868
24,240000,0.00065314780697081
25,250000,0.00046123844198737063
26,260000,0.0006047706835510325
27,270000,0.0005309397121178336
28,280000,0.00044938383605040147
29,290000,0.0005234481329112895
30,300000,0.0005068535701662767
31,310000,0.0004487789458602492
32,320000,0.0004483389912093116
33,330000,0.00048631597991188755
34,340000,0.0003963515585528512
35,350000,0.0004572536711806606
36,360000,0.00033005556247953793
37,370000,0.0004832079583604354
38,380000,0.000419329759728862
39,390000,0.000379833069149754
40,400000,0.00047109622864518314
41,410000,0.00038573805650812576
42,420000,0.00037171065982183793
43,430000,0.00035071394637270714
44,440000,0.0005288442708973889
45,450000,0.0003785613926163933
46,460000,0.00023110983885526367
47,470000,0.0003765900810583844
48,480000,0.00045582491621535154
49,490000,0.00045417170485779936
50,500000,0.0005007642179502
