1,10000,0.001569353747367859
2,20000,0.0014105790376663207
3,30000,0.0013387706995010376
4,40000,0.0012963218688964843
5,50000,0.0013913742065429688
6,60000,0.0013107301473617554
7,70000,0.001222697639465332
8,80000,0.0013548646688461303
9,90000,0.001403151535987854
10,100000,0.0012861216068267823
11,110000,0.0013165468215942382
12,120000,0.0013572230815887452
13,130000,0.0012812992572784423
14,140000,0.0012269218921661378
15,150000,0.00124344801902771
16,160000,0.0012702885389328004
17,170000,0.0012407702684402466
18,180000,0.0012699125051498412
19,190000,0.0012497284173965454
20,200000,0.0012620373249053955
21,210000,0.0012448258638381958
22,220000,0.0012246420383453368
23,230000,0.0012674231767654419
24,240000,0.0012905909299850463
25,250000,0.001273869252204895
26,260000,0.0013342783689498901
27,270000,0.001270646381378174
28,280000,0.0012670803308486938
29,290000,0.0012433907270431518
30,300000,0.001318550205230713
31,310000,0.0013165741682052612
32,320000,0.001319589924812317
33,330000,0.0012541550397872925
34,340000,0.0012644530773162843
35,350000,0.001337577176094055
36,360000,0.0012625802516937257
37,370000,0.001222510075569153
38,380000,0.0012005768537521363
39,390000,0.0011969476938247681
40,400000,0.001180657649040222
41,410000,0.0013366535186767577
42,420000,0.0013089966535568237
43,430000,0.00120227313041687
44,440000,0.0011980675935745239
45,450000,0.0011793486833572388
46,460000,0.00120243501663208
47,470000,0.0011969724655151368
48,480000,0.0012318751811981202
49,490000,0.0014138400793075562
50,500000,0.0013440652847290038
