1,1000,5.532679273605346
2,2000,2.8878886196613314
3,3000,2.1801118694543837
4,4000,1.9201091870069504
5,5000,1.8456408377885818
6,6000,1.8357859169244766
7,7000,1.8776027179956436
8,8000,1.990855564892292
9,9000,2.1401869850158692
10,10000,2.366078290581703
11,11000,2.6563022106289864
12,12000,3.0206524147987364
13,13000,3.276779760837555
14,14000,3.566210241317749
15,15000,3.899325172543526
16,16000,4.120132395148278
17,17000,4.475637421488762
18,18000,4.700307747840881
19,19000,4.995214788556099
20,20000,5.2213229686021805
21,21000,5.3103350503444675
22,22000,5.477956037402153
23,23000,5.66514688360691
24,24000,5.574745619058609
25,25000,5.766776634931564
26,26000,5.847781063079834
27,27000,5.973183653354645
28,28000,5.961631698727608
29,29000,6.193155515551567
30,30000,6.152336551308632
31,31000,6.100879503130913
32,32000,6.224767726302147
33,33000,6.130919123768806
34,34000,6.262872785687446
35,35000,6.228596165657043
36,36000,6.306795210242272
37,37000,6.354580317676067
38,38000,6.421157282590866
39,39000,6.4289653874635695
40,40000,6.581107655882835
41,41000,6.7154044197797775
42,42000,6.683024067044258
43,43000,6.747917312502861
44,44000,6.863720216035843
45,45000,6.828841569066047
46,46000,6.846896288394928
47,47000,6.775137274384498
48,48000,7.05916804587841
49,49000,6.957078080773353
50,50000,6.907844734311104
